acid,SCN5code,
PI423845A,4,9
PI423845B,4,9
PI423846,4,8
PI423847,3,8
PI423848,4,8
PI423849,5,8
PI423850,4,8
PI423851,4,8
PI423852,5,8
PI423853,5,8
PI423854,3,8
PI423855,4,8
PI423856,4,8
PI423857,4,8
PI423858,4,8
PI423859,4.800000191,8
PI423860,4,8
PI423861,5,8
PI423862,3,8
PI423863A,4,9
PI423863B,4,9
PI423864,4,8
PI423865,4,8
PI423866,4,8
PI423867,4,8
PI423868,4,8
PI423869,4,8
PI423870,4,8
PI423871,4,8
PI423872,4,8
PI423873,4,8
PI423874,4,8
PI423875,3,8
PI423876,4,8
PI423877,4,8
PI423878,4.800000191,8
PI423879,4.699999809,8
PI423880,4,8
PI423885,4,8
PI423886,3,8
PI423888,4,8
PI423889,4,8
PI423890B,4,9
PI423890C,4,9
PI423891,4,8
PI423892,4,8
PI423893,4,8
PI423895,5,8
PI423896,4,8
PI423897,4,8
PI423898,4.5,8
PI423900,4.900000095,8
PI423901-1,4,10
PI423901-2,4,10
PI423902,4,8
PI423904,4,8
PI423905,5,8
PI423906,4,8
PI423907,5,8
PI423908,3,8
PI423910,4,8
PI423911,3,8
PI423912,4,8
PI423913,4,8
PI423914A,4,9
PI423914B,3,9
PI423917,4,8
PI423918,5,8
PI423919,4,8
PI423920,4,8
PI423921,4.900000095,8
PI423922,4,8
PI423924,4,8
PI423925,5,8
PI423926,4,8
PI423928,4,8
PI423929,4,8
PI423930A,4,9
PI423930B,5,9
PI423931,3.200000048,8
PI423932,4,8
PI423933,4,8
PI423935,4,8
PI423936,4,8
PI423937,4,8
PI423938,4,8
PI423939,4,8
PI423940,4,8
PI423941,4,8
PI423942,4,8
PI423943,4,8
PI423945,4,8
PI423946,4,8
PI423947,4,8
PI423948A,4,9
PI423948B,4,9
PI423949,4,8
PI423950,4,8
PI423951,4,8
PI423953,4,8
PI423954,4,8
PI423955,4,8
PI423957,4,8
PI423958,4,8
PI423959,3,8
PI423962,3,8
PI423963,4,8
PI423964,5,8
PI423965,5,8
PI423968,4,8
PI423969,5,8
PI423970,5,8
PI423972,3,8
PI423973,4,8
PI423974,4,8
PI423975,4,8
PI423977,4,8
PI423978,5,8
PI423979,4,8
PI423981,4,8
PI423982,4,8
PI423983,4,8
PI423984,4,8
PI423985,4,8
PI423986,5,8
PI423987A,4,9
PI423987B,4,9
PI424005,4,8
PI424024,4,8
PI424078,4,8
PI424131,4,8
PI424134,4,8
PI424135,4,8
PI424136,4.900000095,8
PI424137A,5,9
PI424138,5,8
PI424139,5,8
PI424140,4,8
PI424141A,4.800000191,9
PI424141B,5,9
PI424142,4.900000095,8
PI424143,4,8
PI424144,5,8
PI424145,5,8
PI424146,5,8
PI424147,5,8
PI424148,4,8
PI424149,4,8
PI424150,4,8
PI424151,4,8
PI424152,4,8
PI424153,4,8
PI424154A,4,9
PI424154B,4,9
PI424155A,4,9
PI424155B,4,9
PI424156A,4,9
PI424156B,5,9
PI424156C,5,9
PI424156D,4.900000095,9
PI424157A,5,9
PI424157B,5,9
PI424158,4,8
PI424159A,4,9
PI424159B,4,9
PI424159C,4,9
PI424160,4,8
PI424161,5,8
PI424162,4,8
PI424163,5,8
PI424164A,4,9
PI424164B,5,9
PI424165,4,8
PI424166,4,8
PI424167,4,8
PI424168A,4,9
PI424168C,4,9
PI424169A,4,9
PI424169B,4,9
PI424170,5,8
PI424171A,4,9
PI424171B,4,9
PI424172A,4,9
PI424172B,5,9
PI424172C,5,9
PI424173,4,8
PI424174,5,8
PI424175,4,8
PI424176,4.199999809,8
PI424177,4,8
PI424178A,4.300000191,9
PI424178B,5,9
PI424178C,4.599999905,9
PI424179A,4,9
PI424179B,4,9
PI424180,4,8
PI424181,4,8
PI424182A,5,9
PI424182B,4,9
PI424182C,5,9
PI424183,4.400000095,8
PI424184,4,8
PI424185,5,8
PI424186,5,8
PI424187,5,8
PI424188A,4,9
PI424188B,4,9
PI424189,4,8
PI424190,4,8
PI424191,4,8
PI424192A,4,9
PI424192B,4,9
PI424193,4,8
PI424194,4,8
PI424195A,4,9
PI424195B,4,9
PI424196,4,8
PI424197,4,8
PI424198,4,8
PI424199,4,8
PI424201,4,8
PI424202,4,8
PI424204,4,8
PI424206,4,8
PI424207,4,8
PI424208,4,8
PI424209,4,8
PI424210,4,8
PI424211,4,8
PI424212,4,8
PI424213,4,8
PI424214A,4,9
PI424214B,4,9
PI424214C,4,9
PI424215,4,8
PI424216,4,8
PI424217A,4,9
PI424217B,4,9
PI424218,4,8
PI424219B,4,9
PI424220A,4,9
PI424220B,4,9
PI424221A,4,9
PI424221B,4,9
PI424222A,4,9
PI424222B,4,9
PI424222C,4,9
PI424223,4,8
PI424224,4,8
PI424225,4,8
PI424226,4,8
PI424227A,4,9
PI424227B,4,9
PI424228,4,8
PI424229A,4,9
PI424229B,4,9
PI424230,4,8
PI424231,4,8
PI424232A,4,9
PI424232B,4,9
PI424233,4,8
PI424234A,4,9
PI424234B,4,9
PI424234C,4,9
PI424235,4,8
PI424236,4,8
PI424237A,4,9
PI424237B,4,9
PI424238,4,8
PI424239,4,8
PI424240,4,8
PI424242,4,8
PI424243,4,8
PI424244,4,8
PI424245,3,8
PI424246,4,8
PI424247A,4,9
PI424247B,4,9
PI424248,4,8
PI424249A,4,9
PI424249B,4,9
PI424249C,4,9
PI424249D,4,9
PI424249E,4,9
PI424250A,4,9
PI424250B,4,9
PI424251A,4,9
PI424251B,4,9
PI424252,4,8
PI424253,4,8
PI424254,3,8
PI424255A,4,9
PI424255B,4,9
PI424255C,4,9
PI424256,4,8
PI424257A,4,9
PI424257B,4,9
PI424258,4,8
PI424259,4,8
PI424260,4,8
PI424261,4,8
PI424262,4,8
PI424263,4,8
PI424264,4,8
PI424265,4,8
PI424267,4,8
PI424268,4,8
PI424269A,4,9
PI424269B,4,9
PI424269C,4,9
PI424270A,4,9
PI424270B,4,9
PI424270C,4,9
PI424271,4,8
PI424272A,4,9
PI424272B,4,9
PI424273A,4,9
PI424273B,4,9
PI424274A,4,9
PI424274B,4,9
PI424275,4,8
PI424276,4,8
PI424277A,4,9
PI424277B,4,9
PI424278A,4,9
PI424278B,4,9
PI424279,4,8
PI424280,4,8
PI424281A,4,9
PI424281B,4,9
PI424282,4,8
PI424283,4,8
PI424284A,4,9
PI424284B,4,9
PI424285A,4,9
PI424285B,4,9
PI424285C,4,9
PI424285D,4,9
PI424286,4,8
PI424287,4,8
PI424288,4,8
PI424289,4,8
PI424290,4,8
PI424291,4,8
PI424292,3,8
PI424293,3,8
PI424294A,4,9
PI424294B,4,9
PI424294C,4,9
PI424295,3,8
PI424296A,3,9
PI424296B,4,9
PI424296C,4,9
PI424297,3,8
PI424298,1.5,8
PI424299A,4,9
PI424299B,4,9
PI424299C,3,9
PI424300A,4,9
PI424300B,4,9
PI424301,4,8
PI424302,4,8
PI424303,4,8
PI424304,5,8
PI424305,4,8
PI424306,4,8
PI424307,4,8
PI424308,4,8
PI424309A,3,9
PI424309B,4,9
PI424310,4,8
PI424311,4,8
PI424312,4,8
PI424313,4,8
PI424314,4,8
PI424315,4,8
PI424316,3,8
PI424317,4,8
PI424318,3,8
PI424319,4,8
PI424320,4,8
PI424321,3,8
PI424322,4,8
PI424323,3,8
PI424324A,4,9
PI424324B,4,9
PI424325,4,8
PI424326,3,8
PI424327,4,8
PI424328,3,8
PI424329,4,8
PI424330,4,8
PI424331,4,8
PI424332,4,8
PI424333,3,8
PI424334,4,8
PI424335A,4,9
PI424335B,3,9
PI424336,4,8
PI424337-1,4,10
PI424337-2,2.5,10
PI424338,4,8
PI424339,4,8
PI424340A,4,9
PI424340B,4,9
PI424341,4,8
PI424342A,4,9
PI424342B,4,9
PI424343,3,8
PI424344,4,8
PI424345,3,8
PI424346,4,8
PI424347A,3,9
PI424347B,4,9
PI424348A,3,9
PI424348B,4,9
PI424348C,3,9
PI424349A,3,9
PI424349B,3,9
PI424349C,3,9
PI424350,4,8
PI424351,4,8
PI424352,3,8
PI424353,4,8
PI424354,4,8
PI424355,4,8
PI424356,4,8
PI424357A,3,9
PI424357B,3,9
PI424358,4,8
PI424359,4,8
PI424360,5,8
PI424361,5,8
PI424362,4,8
PI424363,4,8
PI424364A,3,9
PI424364B,4,9
PI424365,4,8
PI424366,3,8
PI424367,4,8
PI424368A,4,9
PI424368B,4,9
PI424369,4,8
PI424370A,4,9
PI424371,4,8
PI424372,4,8
PI424373,4,8
PI424374,4,8
PI424375,2.6,8
PI424376,4,8
PI424377,4,8
PI424378,4,8
PI424379,4,8
PI424380,4,8
PI424381,4,8
PI424382,4,8
PI424383,4,8
PI424384,4,8
PI424385,4,8
PI424386A,4,9
PI424386B,3,9
PI424387,4,8
PI424388,4,8
PI424389,4,8
PI424390,4,8
PI424391,4.900000095,8
PI424392,4,8
PI424393,4,8
PI424394,4,8
PI424395,4,8
PI424396,4,8
PI424397,3,8
PI424398,3,8
PI424399,3,8
PI424400,4,8
PI424401,4,8
PI424402A,4,9
PI424402B,3,9
PI424403,3,8
PI424404,4,8
PI424405A,4,9
PI424405B,3,9
PI424405C,4,9
PI424406A,4,9
PI424406B,4,9
PI424407,4,8
PI424408,4,8
PI424409,4,8
PI424410,4,8
PI424411,3,8
PI424412,4,8
PI424413,4,8
PI424414,4,8
PI424415,4,8
PI424416,5,8
PI424417,4,8
PI424418,3,8
PI424419,3,8
PI424420,4,8
PI424421,4,8
PI424422,3,8
PI424423,4,8
PI424424,4,8
PI424425,4,8
PI424426,4,8
PI424427,4,8
PI424428,4,8
PI424429,4,8
PI424430,4,8
PI424431,4,8
PI424432,4,8
PI424433,5,8
PI424434,5,8
PI424435,4,8
PI424436,4,8
PI424437,5,8
PI424438,5,8
PI424439,4,8
PI424440,4,8
PI424441,4,8
PI424442,4.699999809,8
PI424443,4,8
PI424444A,4,9
PI424444B,4,9
PI424444C,4,9
PI424445,4,8
PI424446,4,8
PI424447,5,8
PI424448,4,8
PI424449,4,8
PI424450,4,8
PI424451,4,8
PI424452,4,8
PI424453,4.699999809,8
PI424454,4,8
PI424455,4,8
PI424456,5,8
PI424457,4,8
PI424458,4,8
PI424459,4,8
PI424460,4,8
PI424461,5,8
PI424462A,4,9
PI424462B,4,9
PI424462C,4,9
PI424463,4,8
PI424464,5,8
PI424465,4,8
PI424466,4,8
PI424467,4,8
PI424468,4,8
PI424469,4,8
PI424470,4,8
PI424471,4,8
PI424472A,4,9
PI424472B,4,9
PI424473,5,8
PI424474-1,4,10
PI424474-2,4,10
PI424475,4,8
PI424476,4,8
PI424477,4,8
PI424478,5,8
PI424479,3,8
PI424480,4,8
PI424481A,4,9
PI424481B,4,9
PI424482,4,8
PI424483,4,8
PI424484A,3,9
PI424484B,3,9
PI424485,4,8
PI424486,4,8
PI424487A,4,9
PI424487B,4,9
PI424488A,4,9
PI424488B,4,9
PI424489A,4,9
PI424489B,4,9
PI424490,4,8
PI424491A,4,9
PI424491B,4,9
PI424492,4,8
PI424493A,4,9
PI424493B,4,9
PI424494,4,8
PI424495,4,8
PI424496,4,8
PI424497,4,8
PI424498,4,8
PI424499A,4,9
PI424499B,4,9
PI424499C,4,9
PI424499D,4,9
PI424500,4,8
PI424501,5,8
PI424502,5,8
PI424503,4,8
PI424504A,4,9
PI424504B,4,9
PI424505,4,8
PI424506,4,8
PI424507,4,8
PI424508,4,8
PI424509,4,8
PI424510,4,8
PI424511,4,8
PI424512,3,8
PI424513,3,8
PI424514,4,8
PI424515,4,8
PI424516,4,8
PI424517A,4,9
PI424517B,4,9
PI424518,4,8
PI424519,4,8
PI424520,4,8
PI424521A,4,9
PI424521B,4,9
PI424522,3,8
PI424523A,4,9
PI424523B,4,9
PI424524,4,8
PI424525,4,8
PI424526,4,8
PI424527,4,8
PI424528,4,8
PI424529,4,8
PI424530,4,8
PI424531,4,8
PI424532,4,8
PI424533,4,8
PI424534,5,8
PI424535A,4,9
PI424535B,4,9
PI424536,4,8
PI424537,4,8
PI424538,4,8
PI424539,4,8
PI424540,4,8
PI424541,4,8
PI424542,4,8
PI424543,4,8
PI424544,4,8
PI424545,3,8
PI424546A,4,9
PI424546B,4,9
PI424547,4,8
PI424548,4,8
PI424549A,4,9
PI424549B,4,9
PI424550,4,8
PI424551,3,8
PI424552,4,8
PI424553,4,8
PI424554,4,8
PI424555A,4,9
PI424555B,4,9
PI424556,4,8
PI424557,4,8
PI424558A,4,9
PI424559,4,8
PI424560,4,8
PI424561,4,8
PI424562,4,8
PI424563,4,8
PI424564,4,8
PI424565,4,8
PI424566,4,8
PI424567,4,8
PI424568,4,8
PI424569A,4,9
PI424569B,4,9
PI424570,4,8
PI424571,4,8
PI424572,4,8
PI424573,4,8
PI424574,4,8
PI424575,4,8
PI424577,4,8
PI424578,4,8
PI424579,4,8
PI424580,4,8
PI424581,4,8
PI424582,4,8
PI424583,4,8
PI424584,4,8
PI424585,3,8
PI424586,4,8
PI424587,4,8
PI424588,4,8
PI424589,4,8
PI424590A,4,9
PI424590B,4,9
PI424591,4.900000095,8
PI424592,4,8
PI424593,4,8
PI424594,4.900000095,8
PI424596,3,8
PI424597,4,8
PI424598,4,8
PI424599,4,8
PI424600,4,8
PI424601,4,8
PI424602,4,8
PI424603,4,8
PI424604,4,8
PI424605A,4,9
PI424605B,4,9
PI424606,4,8
PI424607,4,8
PI424608A,3,9
PI424608B,2,9
PI424609,4,8
PI424610,4,8
PI424611A,4,9
PI424611B,4,9
PI424612,4,8
PI424613,4,8
PI424614,4,8
PI424615,4,8
PI424616,4.599999905,8
PI424617,4,8
PI427088A,4,9
PI427088B,4,9
PI427088C,4,9
PI427088D,4,9
PI427088E,4,9
PI427088F,4,9
PI427088G,4,9
PI427088H,4,9
PI427088I,4,9
PI427088J,4,9
PI427099,4,8
PI427105A,4,9
PI427105B,4,9
PI427106,4,8
PI427107A,4,9
PI427107B,4,9
PI427107C,4,9
PI427136,4,8
PI427137,4,8
PI427138,4,8
PI427139,4,8
PI427140,4,8
PI427141,4,8
PI427142,4,8
PI427143,4,8
PI427241,5,8
PI427276,5,8
PI428691,4.599999905,8
PI429327,3.900000095,8
PI429328,5,8
PI429329,4.099999905,8
PI429330,5,8
PI430457,4,8
PI430460A,4,9
PI430460B,4,9
PI430491,4,8
PI430536,4,8
PI430594,4,8
PI430595,4,8
PI430596,4,8
PI430597,4,8
PI430598A,4,9
PI430598B,4,9
PI430599,4,8
PI430600B,4.800000191,9
PI430600C,5,9
PI430619,4,8
PI430620,4,8
PI430622,4,8
PI430623,3,8
PI430624,4,8
PI430625,4,8
PI430626,4.800000191,8
PI432359,4,8
PI434974,5,8
PI434975,5,8
PI434976,4.599999905,8
PI434981,5,8
PI434982,4.800000191,8
PI436562,4,8
PI436563,5,8
PI436565,4.800000191,8
PI436566,5,8
PI436567,5,8
PI436568,4.699999809,8
PI436611,4,8
PI436612,3,8
PI436613,4,8
PI436617,4,8
PI436618,4,8
PI436619,4,8
PI436620,4,8
PI436681,4,8
PI436682,4,8
PI436683,4,8
PI436684,3,8
PI437069,4,8
PI437070,4,8
PI437071,4,8
PI437072,4,8
PI437074,4,8
PI437075,4,8
PI437076,4,8
PI437077,4,8
PI437078A,4,9
PI437078B,3,9
PI437079A,4,9
PI437079B,4,9
PI437080,4,8
PI437081A,4,9
PI437081B,4,9
PI437082,4,8
PI437083,4,8
PI437084,4,8
PI437085,3,8
PI437086,4,8
PI437087,4,8
PI437088A,4,9
PI437088B,4,9
PI437089,4,8
PI437090,4,8
PI437091,4,8
PI437092,4,8
PI437093,4,8
PI437094,3,8
PI437095,3,8
PI437096,4,8
PI437097,4,8
PI437098,3,8
PI437099,3,8
PI437100,3,8
PI437101,4,8
PI437102,4,8
PI437103,3,8
PI437104,4,8
PI437105A,4,9
PI437105B,3,9
PI437105C,3,9
PI437105D,4,9
PI437106,4,8
PI437107,3,8
PI437108,3,8
PI437109A,3,9
PI437109B,3,9
PI437109C,3,9
PI437110A,3,9
PI437110B,4,9
PI437111,3,8
PI437112A,4,9
PI437112B,3,9
PI437113,4,8
PI437114,4,8
PI437115,4,8
PI437116,3,8
PI437117,4,8
PI437118A,3,9
PI437118B,4,9
PI437119,4,8
PI437120,4,8
PI437121A,4,9
PI437121B,4,9
PI437122,4,8
PI437123,4,8
PI437124,4,8
PI437126A,4,9
PI437126B,5,9
PI437126C,5,9
PI437127A,4,9
PI437127B,4,9
PI437128,4,8
PI437129A,4,9
PI437129B,4,9
PI437130,4,8
PI437131,4,8
PI437132A,4,9
PI437132B,3,9
PI437133,4,8
PI437134,4,8
PI437135A,4,9
PI437135B,4,9
PI437136,3,8
PI437137,4,8
PI437138,4,8
PI437139,4,8
PI437140,4,8
PI437141,4,8
PI437142,4,8
PI437143,3,8
PI437144,4,8
PI437145A,4,9
PI437145B,3,9
PI437146,4,8
PI437147,3,8
PI437148,4,8
PI437149,4,8
PI437150,3,8
PI437151,3,8
PI437152,2.5,8
PI437153A,4,9
PI437153B,4,9
PI437154,4,8
PI437155,1.7,8
PI437156A,4,9
PI437156B,4,9
PI437156C,4,9
PI437157,4,8
PI437158,4,8
PI437159,4,8
PI437160,4,8
PI437161,4,8
PI437162,4,8
PI437163,4,8
PI437164,4,8
PI437165A,4,9
PI437165B,4,9
PI437166A,4,9
PI437166B,4,9
PI437167A,4,9
PI437167B,4,9
PI437167C,4,9
PI437168A,4,9
PI437168B,4,9
PI437168C,4,9
PI437169A,4,9
PI437169B,4,9
PI437170,4,8
PI437171,3,8
PI437172,4,8
PI437173,4,8
PI437174A,4,9
PI437174B,3,9
PI437175,4,8
PI437176,3,8
PI437177,3,8
PI437178,4,8
PI437179,4,8
PI437180,4,8
PI437181,3,8
PI437182,4,8
PI437183,3,8
PI437184,3,8
PI437185,3,8
PI437186,3,8
PI437187,3,8
PI437188,4,8
PI437189A,4,9
PI437189B,4,9
PI437190,3,8
PI437191,3,8
PI437192,1.5,8
PI437193,4,8
PI437194,3,8
PI437195,3,8
PI437196,3,8
PI437197,4,8
PI437198,3,8
PI437199,3,8
PI437200A,3,9
PI437200B,3,9
PI437201,4,8
PI437202,3,8
PI437203,4,8
PI437204,4,8
PI437205A,4,9
PI437205B,3,9
PI437206,3,8
PI437207,3,8
PI437208,3,8
PI437209,3,8
PI437210,3,8
PI437211A,3,9
PI437211B,3,9
PI437212,3,8
PI437213,3,8
PI437214,3,8
PI437215,4,8
PI437216,4,8
PI437217,3,8
PI437218,4,8
PI437219,3,8
PI437220,3,8
PI437221,4,8
PI437222,3,8
PI437223A,3,9
PI437223B,3,9
PI437224,4,8
PI437225,3,8
PI437226,3,8
PI437227,3,8
PI437228,3,8
PI437229,4,8
PI437230,3,8
PI437231,4,8
PI437232,3,8
PI437233,4,8
PI437234,3,8
PI437235,3,8
PI437236,3,8
PI437237,3,8
PI437238,3,8
PI437239,2,8
PI437240,4,8
PI437241,3,8
PI437242,3,8
PI437243,3,8
PI437244,4,8
PI437245,4,8
PI437246A,3,9
PI437246B,4,9
PI437246C,4,9
PI437247,3,8
PI437248,3,8
PI437249,3,8
PI437250,3,8
PI437251A,3,9
PI437251B,3,9
PI437252,3,8
PI437253,4,8
PI437254,4,8
PI437255,3,8
PI437256,3,8
PI437257,4,8
PI437258,3,8
PI437259,3,8
PI437260A,3,9
PI437260B,3,9
PI437261A,3,9
PI437261B,4,9
PI437261C,4,9
PI437261D,3,9
PI437262,3,8
PI437263,4,8
PI437264,3,8
PI437265A,4,9
PI437265B,4,9
PI437265C,4,9
PI437265D,3,9
PI437266,4,8
PI437267,3,8
PI437268,3,8
PI437269,3,8
PI437270A,3,9
PI437270B,4,9
PI437271,3,8
PI437272,4,8
PI437273A,3,9
PI437273B,3,9
PI437274,4,8
PI437275,3,8
PI437276,3,8
PI437277,4,8
PI437278,3,8
PI437279,3,8
PI437280,4,8
PI437281,3,8
PI437282,3,8
PI437283,3,8
PI437284,3,8
PI437285,3,8
PI437286,3,8
PI437287,3,8
PI437288,3,8
PI437289,3,8
PI437290,4,8
PI437291,3,8
PI437292A,3,9
PI437292B,3,9
PI437293,3,8
PI437294A,4,9
PI437294B,4,9
PI437295,4,8
PI437296,4,8
PI437297,4,8
PI437298,4,8
PI437299,4,8
PI437300,4,8
PI437301,4,8
PI437302,4,8
PI437303,3,8
PI437304,4,8
PI437305,4,8
PI437306A,4,9
PI437306B,4,9
PI437307,3,8
PI437308,4,8
PI437309,4,8
PI437310,3,8
PI437311A,4,9
PI437311B,3,9
PI437312,4,8
PI437313,3,8
PI437314,4,8
PI437315,4,8
PI437316,3,8
PI437317,3,8
PI437318,3,8
PI437319,4,8
PI437320,3,8
PI437321,4,8
PI437322,4,8
PI437323,4,8
PI437324,4,8
PI437325,4,8
PI437326,4,8
PI437327,4,8
PI437328,4,8
PI437329,4,8
PI437330A,4,9
PI437330B,3,9
PI437331,4,8
PI437332,4,8
PI437333,4,8
PI437334,4,8
PI437335,4,8
PI437336A,4,9
PI437336B,4,9
PI437337,4,8
PI437338,4,8
PI437339A,3,9
PI437339B,4,9
PI437339C,4,9
PI437340A,3,9
PI437340B,4,9
PI437340C,4,9
PI437341,4,8
PI437342,4,8
PI437343,3,8
PI437344A,4,9
PI437344B,4,9
PI437344C,3,9
PI437344D,4,9
PI437345,4,8
PI437346,4,8
PI437347,4,8
PI437348,4,8
PI437350,4,8
PI437351,4,8
PI437352,4,8
PI437353,4,8
PI437354,4,8
PI437355,4,8
PI437356,4,8
PI437357,4,8
PI437358,4,8
PI437359,4,8
PI437360,4,8
PI437361,4,8
PI437362,4,8
PI437363A,4,9
PI437363B,4,9
PI437364,4,8
PI437365,4,8
PI437366,4,8
PI437367,4,8
PI437368,4,8
PI437369,4,8
PI437370,4,8
PI437371,4,8
PI437372,4,8
PI437373,4,8
PI437374,4,8
PI437375A,4,9
PI437375B,4,9
PI437376A,4,9
PI437376B,4,9
PI437377,4,8
PI437378A,4,9
PI437378B,4,9
PI437378C,4,9
PI437379,4,8
PI437380,4,8
PI437381A,4,9
PI437381B,4,9
PI437381C,4,9
PI437381D,4,9
PI437382,4,8
PI437383,4,8
PI437384,4,8
PI437385A,4,9
PI437385B,4,9
PI437386,4,8
PI437387,4,8
PI437388,4,8
PI437389A,4,9
PI437389B,4,9
PI437389C,4,9
PI437390,4,8
PI437391,4,8
PI437392,4,8
PI437393,4,8
PI437394,4,8
PI437395A,4,9
PI437395B,4,9
PI437396,4,8
PI437397,4,8
PI437398,4,8
PI437399,4,8
PI437400,4,8
PI437401,4,8
PI437402,4,8
PI437403,4,8
PI437404,4,8
PI437405,4,8
PI437406,4,8
PI437407,4,8
PI437408A,4,9
PI437408B,4,9
PI437408C,4,9
PI437409,4,8
PI437410,4,8
PI437411,4,8
PI437412,4,8
PI437413,4,8
PI437414,4,8
PI437415,4,8
PI437416,4,8
PI437417,4,8
PI437418,4,8
PI437419A,4,9
PI437419B,4,9
PI437420A,4,9
PI437420B,4,9
PI437420C,4,9
PI437421,3,8
PI437422,3,8
PI437423,4,8
PI437424,4,8
PI437425,4,8
PI437426,4,8
PI437427A,4,9
PI437427B,4,9
PI437427C,4,9
PI437428A,4,9
PI437428B,3,9
PI437429A,3,9
PI437429B,4,9
PI437430,4,8
PI437431,4,8
PI437432A,4,9
PI437432B,4,9
PI437433,4,8
PI437434A,4,9
PI437434B,4,9
PI437435,4,8
PI437436A,4,9
PI437436B,4,9
PI437437A,4,9
PI437437B,4,9
PI437438,4,8
PI437439,4,8
PI437440,4,8
PI437441,4,8
PI437442,4,8
PI437443,4,8
PI437444,4,8
PI437445,4,8
PI437446,4,8
PI437447,4,8
PI437448,4,8
PI437449,4,8
PI437450,4,8
PI437451,4,8
PI437452A,4,9
PI437452B,4,9
PI437453,4,8
PI437454,4,8
PI437455,4,8
PI437456,4,8
PI437457,4,8
PI437458A,4,9
PI437458B,4,9
PI437459,4,8
PI437460,4,8
PI437461,4,8
PI437462A,4,9
PI437462B,4,9
PI437462C,4,9
PI437462D,4,9
PI437463A,4,9
PI437463B,4,9
PI437464,4,8
PI437465,4,8
PI437466,4,8
PI437467,4,8
PI437468,4,8
PI437469A,4,9
PI437469B,3,9
PI437470,4,8
PI437471,3,8
PI437472,4,8
PI437473,4,8
PI437474A,4,9
PI437474B,4,9
PI437475,4,8
PI437476,4,8
PI437477A,4,9
PI437477B,4,9
PI437478,4,8
PI437479,4,8
PI437480,4,8
PI437481,4,8
PI437482,4,8
PI437483,4,8
PI437484,4,8
PI437485,4,8
PI437486,4,8
PI437487,4,8
PI437488,4,8
PI437489,4,8
PI437490,4,8
PI437491,4,8
PI437492,4,8
PI437493,4,8
PI437494,4,8
PI437495,4,8
PI437496,4,8
PI437497,4,8
PI437498,4,8
PI437499,4,8
PI437500A,4,9
PI437500B,4,9
PI437500C,4,9
PI437501A,4,9
PI437501B,4,9
PI437502,4,8
PI437503,4,8
PI437504,4,8
PI437505,4,8
PI437506,4,8
PI437507,4,8
PI437508A,4,9
PI437508B,4,9
PI437509,4,8
PI437510,4,8
PI437511,4,8
PI437512,4,8
PI437513,4,8
PI437514A,4,9
PI437514B,4,9
PI437515A,4,9
PI437515B,4,9
PI437516,4,8
PI437517,4,8
PI437518,4,8
PI437519,4,8
PI437520A,4,9
PI437520B,4,9
PI437521,4,8
PI437522,4,8
PI437523,4,8
PI437524,4,8
PI437525,4,8
PI437526A,4,9
PI437526B,4,9
PI437527,4,8
PI437528,4,8
PI437529,4,8
PI437530,4,8
PI437531,4,8
PI437532,4,8
PI437533A,4,9
PI437533B,4,9
PI437534,4,8
PI437535,4,8
PI437536,4,8
PI437537,4,8
PI437538,4,8
PI437539,4,8
PI437540,4,8
PI437541,4,8
PI437542,4,8
PI437543,4,8
PI437545,4,8
PI437546,4,8
PI437547,4,8
PI437548,4,8
PI437549,4,8
PI437550A,4,9
PI437550B,4,9
PI437550C,4,9
PI437551,4,8
PI437552,4,8
PI437553,4,8
PI437554,4,8
PI437556,4,8
PI437557,4,8
PI437558,4,8
PI437559,4,8
PI437560,4,8
PI437561,4,8
PI437562,5,8
PI437563,4,8
PI437564,4,8
PI437565,4,8
PI437566,4,8
PI437567,4,8
PI437568,4,8
PI437569,4,8
PI437570,4,8
PI437571,4,8
PI437572,4,8
PI437573A,4,9
PI437573B,4,9
PI437574,4,8
PI437576,4,8
PI437577,4,8
PI437578,4,8
PI437579,4,8
PI437580,4,8
PI437581,4,8
PI437582,4,8
PI437583,4,8
PI437584,4,8
PI437585,4,8
PI437586A,4,9
PI437586B,4.900000095,9
PI437586C,4.800000191,9
PI437587,4,8
PI437589,4,8
PI437590,4,8
PI437591,4,8
PI437592,4,8
PI437593A,4,9
PI437593B,4,9
PI437594A,4,9
PI437594B,4,9
PI437595,4,8
PI437596,4,8
PI437597A,4,9
PI437597B,4,9
PI437597C,4,9
PI437598A,4,9
PI437598B,4,9
PI437599,4,8
PI437600,4,8
PI437601,4,8
PI437602,4,8
PI437603,4,8
PI437604,4,8
PI437605A,4,9
PI437605B,4,9
PI437605C,4,9
PI437606,4,8
PI437607,4,8
PI437608,4,8
PI437609A,4,9
PI437609B,4,9
PI437610A,4,9
PI437610B,4,9
PI437611A,3,9
PI437611B,3,9
PI437612,4,8
PI437613,4,8
PI437614A,4,9
PI437614B,4,9
PI437615A,3,9
PI437615B,3,9
PI437615C,3,9
PI437616,4,8
PI437617,4,8
PI437618,4,8
PI437619,4,8
PI437620,4,8
PI437621A,4,9
PI437621B,4,9
PI437622A,3,9
PI437622B,3,9
PI437623,3,8
PI437624,4,8
PI437625,4,8
PI437626,4,8
PI437627,4,8
PI437628,4,8
PI437629,4,8
PI437630A,4,9
PI437630B,4,9
PI437630C,4,9
PI437630D,4,9
PI437631,4,8
PI437632A,4,9
PI437632B,4,9
PI437633A,4,9
PI437633B,4,9
