acid,SCN3code,
PI567454,3.7,8
PI567455,4,8
PI567456,4,8
PI567457,4,8
PI567458,4,8
PI567459,4,8
PI567460,4,8
PI567461,3.7,8
PI567462,3.3,8
PI567463,4,8
PI567464,4,8
PI567465,3.7,8
PI567467,3.7,8
PI567468,4,8
PI567470,4,8
PI567471,3.3,8
PI567472,3.3,8
PI567474,4,8
PI567475,4,8
PI567476,3.7,8
PI567477,4,8
PI567478,4,8
PI567479,4,8
PI567481,3.7,8
PI567484,4,8
PI567485,4,8
PI567487,4,8
PI567490,3,8
PI567492,3.3,8
PI567493,3.3,8
PI567494,3,8
PI567496,4,8
PI567497,3,8
PI567498,3.3,8
PI567499,3.7,8
PI567500,3.7,8
PI567501,3.7,8
PI567502,3.3,8
PI567503,4,8
PI567504,3.7,8
PI567505,3.7,8
PI567506,3.7,8
PI567509,4,8
PI567511,3.7,8
PI567513,3.3,8
PI567515,4,8
PI567517,4,8
PI567518,4,8
PI567519,4,8
PI567521,4,8
PI567523,3.3,8
PI567524,4,8
PI567525,4,8
PI567526,4,8
PI567527,3,8
PI567529,3.7,8
PI567530,3.3,8
PI567531,3,8
PI567532,3.7,8
PI567533,3.3,8
PI567534,4,8
PI567536,3,8
PI567537,4,8
PI567539,4,8
PI567542,4,8
PI567544,3.7,8
PI567545,3.7,8
PI567546,4,8
PI567547,4,8
PI567548,3.3,8
PI567550,4,8
PI567551,4,8
PI567552,4,8
PI567553,4,8
PI567555,3.3,8
PI567556,3.7,8
PI567557,3.7,8
PI567558,4,8
PI567559,4,8
PI567560,4,8
PI567561,4,8
PI567564,3.3,8
PI567565,3.3,8
PI567566,3.3,8
PI567567,3.7,8
PI567569,4,8
PI567570,3.7,8
PI567571,3.3,8
PI567575,4,8
PI567576,4,8
PI567577,2.7,8
PI567579,3.7,8
PI567581,3.7,8
PI567584,4,8
PI567589,4,8
PI567591,3,8
PI567592,3.7,8
PI567596,3.7,8
PI567599,4,8
PI567600,3.7,8
PI567601,4,8
PI567605,4,8
PI567606,4,8
PI567608,4,8
PI567609,4,8
PI567611,3.7,8
PI567612,3.7,8
PI567613,3.5,8
PI567615,3.3,8
PI567616,3.7,8
PI567619,4,8
PI567622,4,8
PI567623,2.7,8
PI567624,3.3,8
PI567625,3.7,8
PI567626,3.3,8
PI567631,3.3,8
PI567633,3,8
PI567634,3.7,8
PI567635,4,8
PI567636,3,8
PI567637,3.3,8
PI567638,4,8
PI567639,4,8
PI567640,3.7,8
PI567641,4,8
PI567643,3.7,8
PI567644,4,8
PI567649,3.3,8
PI567651,3.7,8
PI567652,3.7,8
PI567653,3.7,8
PI567654,3.7,8
PI567655,4,8
PI567656,3.7,8
PI567657,4,8
PI567658,4,8
PI567659,3.7,8
PI567662,3.7,8
PI567663,3.7,8
PI567664,4,8
PI567665,3.7,8
PI567666,3.3,8
PI567668,3.7,8
PI567669,3.3,8
PI567672,4,8
PI567674,4,8
FC003654N,4,9
FC004002B,3,9
FC004002N,4,9
FC004007A,4,9
FC004007B,4,9
PI068609A,4,9
PI068609B,3,9
PI081029N,4,9
PI081780S,4,9
PI082184S,3,9
PI082312N,3,9
PI083881A,4,9
PI084632S,4,9
PI084669N,3,9
PI084683A,4,9
PI084987A,4,9
PI085666S,2,9
PI086045S,3,9
PI086109B,4,9
PI086113S,4,9
PI086138R,4,9
PI088293A,4,9
PI088816S,4,9
PI088820N,4,9
PI089061N,3,9
PI089154S,4,9
PI090479P,3,9
PI090495N,4,9
PI091108N,4,9
PI091159S,4,9
PI092641B,4,9
PI092707S,4,9
PI093055S,3,9
PI093565A,4,9
PI094159B,4,9
PI096169B,4,9
PI096194P,4,9
PI161431A,4,9
PI161431B,3,9
PI248509A,4,9
PI248509B,4,9
PI253650A,4,9
PI253650B,4,9
PI253651A,4,9
PI253651B,3,9
PI253651C,4,9
PI253651D,4,9
PI253652A,4,9
PI253652B,4,9
PI253652C,4,9
PI253652D,4,9
PI253653A,4,9
PI253653B,4,9
PI253653C,3,9
PI253653D,4,9
PI253656A,4,9
PI253656B,3,9
PI253658A,3,9
PI253658B,4,9
PI253658C,3,9
PI253660A,4,9
PI253660B,3,9
PI253661A,4,9
PI253661B,4,9
PI253661C,2,9
PI253665A,4,9
PI253665B,3,9
PI253665C,3,9
PI253665D,4,9
PI253666A,4,9
PI253666B,4,9
PI266085A,4,9
PI266085B,3,9
PI266085C,4,9
PI266806A,4,9
PI266806B,3,9
PI266806C,1.5,9
PI266806D,3,9
PI266807A,3,9
PI266807B,3,9
PI266807C,3,9
PI266807D,3,9
PI273483A,4,9
PI273483B,3,9
PI273483C,4,9
PI273483D,3,9
PI273483E,4,9
PI273483F,4,9
PI290116A,3,9
PI290116B,3,9
PI290123A,3,9
PI290123B,4,9
PI290126A,4,9
PI290126B,4,9
PI290129A,3,9
PI290129B,4,9
PI291274A,4,9
PI291274B,4,9
PI291293A,4,9
PI291293B,4,9
PI291302A,4,9
PI291302B,4,9
PI291302C,4,9
PI291303A,4,9
PI291303B,4,9
PI291306A,4,9
PI291306B,4,9
PI291309A,4,9
PI291309B,4,9
PI291309C,4,9
PI291309D,4,9
PI291310A,4,9
PI291310B,4,9
PI291310C,4,9
PI291311A,4,9
PI291311B,4,9
PI291319A,4,9
PI291319B,4,9
PI291320A,4,9
PI291320B,4,9
PI297498A,4,9
PI297498B,4,9
PI297507A,4,9
PI297507B,4,9
PI317334A,4,9
PI317334B,4,9
PI319534A,4,9
PI319534B,3,9
PI319534C,4,9
PI319535A,4,9
PI319535B,4,9
PI319536A,4,9
PI319536B,4,9
PI319536C,4,9
PI319536D,4,9
PI319537A,4,9
PI319537B,4,9
PI323586A,4,9
PI323586B,4,9
PI323586C,4,9
PI339863A,4,9
PI339863B,4,9
PI339864A,4,9
PI339864B,4,9
PI339865B,3,9
PI339868A,4,9
PI339868B,0.5,9
PI339868C,4,9
PI339868D,4,9
PI339868E,3,9
PI339868F,4,9
PI340021A,4,9
PI340021B,3,9
PI340031A,4,9
PI340031B,3,9
PI340053A,4,9
PI340053B,3,9
PI342435A,4,9
PI342435B,3,9
PI342619A,3,9
PI342619B,3,9
PI347539A,4,9
PI347539B,4,9
PI347540A,4,9
PI347540B,4,9
PI347540C,4,9
PI347544A,1,9
PI347544B,4,9
PI347546A,4,9
PI347546B,4,9
PI347550A,4,9
PI347550B,4,9
PI347552A,4,9
PI347552C,4,9
PI347559A,4,9
PI347559B,4,9
PI347563A,4,9
PI347563B,4,9
PI347565A,4,9
PI347565B,4,9
PI358315A,3,9
PI358315C,4,9
PI358316A,4,9
PI358316B,4,9
PI358316C,4,9
PI358317A,4,9
PI358317B,3,9
PI358318A,4,9
PI358318B,3,9
PI358321A,4,9
PI358321B,4,9
PI358321C,3,9
PI360955A,4,9
PI360955B,4,9
PI360963A,3,9
PI360963B,3,9
PI360963C,4,9
PI361059A,3,9
PI361059B,4,9
PI361061A,4,9
PI361061B,4,9
PI361062A,4,9
PI361062B,4,9
PI361065A,4,9
PI361065B,4,9
PI361066A,4,9
PI361066B,4,9
PI361071A,4,9
PI361071B,4,9
PI361071C,4,9
PI361077A,4,9
PI361077B,4,9
PI361085A,4,9
PI361085B,4,9
PI361088A,4,9
PI361088B,4,9
PI361097A,4,9
PI361097B,4,9
PI361112A,4,9
PI361112B,4,9
PI361123A,4,9
PI361123B,4,9
PI370057A,4,9
PI370057B,4,9
PI372403A,4,9
PI372403B,4,9
PI372403C,4,9
PI372404A,4,9
PI372404C,4,9
PI372415A,4,9
PI372415B,4,9
PI372416A,4,9
PI372416B,3,9
PI372421A,4,9
PI372421B,4,9
PI378656A,4,9
PI378656B,4,9
PI378660A,4,9
PI378660B,4,9
PI378664A,4,9
PI378664B,4,9
PI378664C,4,9
PI378669A,4,9
PI378669B,4,9
PI378669C,4,9
PI378669D,4,9
PI378670A,4,9
PI378674A,4,9
PI378674B,4,9
PI378675A,4,9
PI378675B,4,9
PI378676A,3,9
PI378676B,4,9
PI378677A,4,9
PI378677B,4,9
PI378677C,4,9
PI378680A,4,9
PI378680B,3,9
PI378680D,4,9
PI378680E,4,9
PI378682A,4,9
PI378682B,4,9
PI378682C,4,9
PI378693A,3,9
PI379559A,4,9
PI379559B,4,9
PI379559C,4,9
PI379559D,4,9
PI379562B,4,9
PI384469A,4,9
PI384469B,4,9
PI384469C,4,9
PI391581A,3,9
PI391581B,4,9
PI391589A,4,9
PI391589B,4,9
PI393541A,4,9
PI393541B,4,9
PI404155A,3,9
PI404155B,3,9
PI404155C,3,9
PI404160A,3,9
PI404160B,3,9
PI404169A,4,9
PI404169B,3,9
PI404173A,4,9
PI404173B,4,9
PI404179A,3,9
PI404179B,4,9
PI404188A,4,9
PI404188B,4,9
PI404192A,4,9
PI404192B,4,9
PI404192C,1,9
PI404196A,4,9
PI404196B,4,9
PI404198A,0,9
PI404198B,0,9
PI407386B,4,9
PI407386C,4,9
PI407655A,3,9
PI407655B,4,9
PI407655C,4,9
PI407658A,3,9
PI407658B,3,9
PI407658C,4,9
PI407659A,3,9
PI407659B,4,9
PI407706A,3,9
PI407706B,4,9
PI407708A,4,9
PI407708B,4,9
PI407711A,4,9
PI407711B,3,9
PI407725A,4,9
PI407725B,4,9
PI407772A,4,9
PI407772B,3,9
PI407773A,4,9
PI407773B,3,9
PI407778A,4,9
PI407778B,3,9
PI407778C,3,9
PI407781A,3,9
PI407781B,3,9
PI407781C,5,9
PI407786A,4,9
PI407786B,4,9
PI407788B,4,9
PI407788C,4,9
PI407795A,4,9
PI407795B,3,9
PI407805A,4,9
PI407805B,4,9
PI407805C,4,9
PI407805D,4,9
PI407806A,3,9
PI407806B,3,9
PI407818A,4,9
PI407818B,4,9
PI407821A,3,9
PI407821B,4,9
PI407832A,3,9
PI407832B,4,9
PI407833A,3,9
PI407833B,4,9
PI407833C,4,9
PI407845A,4,9
PI407845B,4,9
PI407861A,3,9
PI407861B,4,9
PI407861C,4,9
PI407867A,4,9
PI407867B,4,9
PI407867C,4,9
PI407868A,4,9
PI407868B,4,9
PI407868C,4.7,9
PI407869A,4,9
PI407869B,4,9
PI407872A,4,9
PI407872B,5,9
PI407872C,4,9
PI407875A,4,9
PI407875B,4,9
PI407877A,4,9
PI407877B,4,9
PI407877C,4,9
PI407892A,4,9
PI407892B,4,9
PI407892C,4,9
PI407898A,4,9
PI407898B,4.8,9
PI407902A,4,9
PI407902B,4,9
PI407903B,4,9
PI407907A,4,9
PI407907B,4,9
PI407913A,4,9
PI407913B,4,9
PI407914A,4,9
PI407914B,4,9
PI407914C,4,9
PI407914D,4,9
PI407918A,4,9
PI407918B,4,9
PI407926A,4,9
PI407926B,4,9
PI407927A,4,9
PI407927B,4,9
PI407932A,4,9
PI407932B,4,9
PI407939B,4,9
PI407952A,4,9
PI407952B,3,9
PI407959A,4,9
PI407959B,3,9
PI407960A,4,9
PI407960B,4,9
PI407966A,4,9
PI407966B,4,9
PI407966C,4,9
PI407972A,4,9
PI407972B,4,9
PI407972C,4,9
PI407973A,4,9
PI407973B,4,9
PI407974A,4,9
PI407974B,4,9
PI407975A,4,9
PI407975B,3,9
PI407976A,4,9
PI407976B,4,9
PI407981A,4,9
PI407981B,4,9
PI407986A,3,9
PI407986B,4,9
PI407988A,4,9
PI407988B,4,9
PI407998A,4,9
PI407998B,4,9
PI407998C,3,9
PI407998D,4,9
PI408016A,4,9
PI408016B,4,9
PI408019A,4,9
PI408019B,4,9
PI408019C,4,9
PI408020A,4,9
PI408020B,3,9
PI408020C,4,9
PI408020D,4,9
PI408032A,4,9
PI408032B,4,9
PI408048A,4,9
PI408048B,4,9
PI408050A,4,9
PI408050B,4,9
PI408052A,4,9
PI408052B,4,9
PI408052C,4,9
PI408055A,4,9
PI408055B,4,9
PI408055C,4,9
PI408055D,4,9
PI408066A,4,9
PI408066B,4,9
PI408067A,4,9
PI408067B,5,9
PI408068A,4,9
PI408068B,4,9
PI408068C,4,9
PI408070A,4,9
PI408070B,4,9
PI408074A,4,9
PI408074B,4,9
PI408074C,4,9
PI408076A,4,9
PI408076B,4,9
PI408076C,4,9
PI408079A,4,9
PI408079B,4,9
PI408083A,4,9
PI408083B,4,9
PI408084A,4,9
PI408084B,4,9
PI408084C,4,9
PI408092A,4,9
PI408092B,4,9
PI408092C,4.8,9
PI408095A,4,9
PI408095B,4,9
PI408095C,4,9
PI408100A,4,9
PI408100B,4,9
PI408105A,4,9
PI408105B,4,9
PI408109A,4,9
PI408109B,4.8,9
PI408110A,4,9
PI408110B,4,9
PI408124A,4,9
PI408124B,4,9
PI408124C,4,9
PI408124D,4,9
PI408125A,4,9
PI408125B,4,9
PI408126A,4,9
PI408126B,4,9
PI408131A,4,9
PI408131B,4,9
PI408134A,4,9
PI408134B,4,9
PI408134C,4,9
PI408135A,4,9
PI408135B,3,9
PI408137A,4,9
PI408137B,4,9
PI408138A,4,9
PI408138B,4,9
PI408138C,4,9
PI408138D,4,9
PI408140A,4,9
PI408140B,4,9
PI408166A,4,9
PI408166B,4,9
PI408166C,3,9
PI408167A,4,9
PI408167B,4,9
PI408167C,4,9
PI408169A,3,9
PI408169B,4,9
PI408169C,3.5,9
PI408169D,4,9
PI408181A,3,9
PI408181B,4,9
PI408181C,4,9
PI408181D,4,9
PI408184A,4,9
PI408184B,4.8,9
PI408186A,4,9
PI408186B,4,9
PI408186C,4,9
PI408191A,3,9
PI408191B,4.4,9
PI408196A,4,9
PI408196B,4,9
PI408197A,4,9
PI408197B,4,9
PI408200A,4,9
PI408200B,4,9
PI408201A,4,9
PI408201B,4,9
PI408203A,4,9
PI408203B,4,9
PI408209A,4,9
PI408209B,4,9
PI408209C,4,9
PI408211A,4,9
PI408211B,4,9
PI408212A,4,9
PI408212B,4,9
PI408215A,4,9
PI408215B,3,9
PI408216A,4,9
PI408216B,4,9
PI408217A,4,9
PI408217B,4,9
PI408217C,4,9
PI408221A,4,9
PI408221B,4,9
PI408221C,4,9
PI408222A,4,9
PI408222B,4,9
PI408222C,4,9
PI408224A,4,9
PI408224B,4,9
PI408225A,4,9
PI408225B,4,9
PI408226A,4,9
PI408226B,4,9
PI408228A,4,9
PI408228B,4,9
PI408229A,4,9
PI408229B,4,9
PI408229C,4,9
PI408233A,4,9
PI408233B,4,9
PI408234A,4,9
PI408234B,4,9
PI408248A,4,9
PI408248B,4,9
PI408255A,4,9
PI408255B,4,9
PI408259A,4,9
PI408259B,4.4,9
PI408260A,4,9
PI408260B,4,9
PI408260C,4,9
PI408262A,4,9
PI408262B,4,9
PI408262C,4,9
PI408262D,4,9
PI408265A,4,9
PI408265B,4,9
PI408265C,5,9
PI408269A,4,9
PI408269B,4,9
PI408269C,5,9
PI408269D,4,9
PI408270A,4,9
PI408270B,4,9
PI408270C,4,9
PI408272A,4,9
PI408272B,4,9
PI408272C,3,9
PI408281A,3,9
PI408281B,4,9
PI408285A,4,9
PI408285B,4,9
PI408285C,3,9
PI408294A,4,9
PI408294B,4,9
PI408295A,4,9
PI408295B,4,9
PI408296A,4,9
PI408296B,4.7,9
PI408298A,4,9
PI408298B,4,9
PI408307A,4,9
PI408307B,4,9
PI408307C,4,9
PI408308A,3,9
PI408308B,4,9
PI408310A,4,9
PI408310B,4,9
PI408312A,4,9
PI408312B,4,9
PI408315A,4,9
PI408315B,4,9
PI408318A,4,9
PI408318B,4.8,9
PI408319A,4,9
PI408319B,4,9
PI408319C,4,9
PI408327A,4,9
PI408327B,4,9
PI408332A,4,9
PI408332B,4.7,9
PI408332C,4,9
PI408335A,4,9
PI408335B,4,9
PI415073A,4,9
PI415073B,4,9
PI416769A,4,9
PI416769B,4,9
PI416769C,4,9
PI416868A,4,9
PI416868B,4,9
PI416904A,2,9
PI416904B,3,9
PI416904C,2,9
PI417033A,4,9
PI417033B,3,9
PI417040A,4,9
PI417040B,4,9
PI417086A,4,9
PI417086B,4,9
PI417102A,4,9
PI417102B,4,9
PI417135A,4,9
PI417179A,4,9
PI417179B,4,9
PI417196A,4,9
PI417196B,4,9
PI417309A,4,9
PI417324A,4,9
PI417324B,4,9
PI417345A,4,9
PI417345B,4,9
PI417355A,4,9
PI417355B,4,9
PI417414B,4,9
PI417472A,4,9
PI417472B,3,9
PI417472C,2,9
PI417512A,4,9
PI417512B,4,9
PI417513A,4,9
PI417513B,4,9
PI417513C,4,9
PI417519A,4,9
PI417519B,4,9
PI417536A,4,9
PI417536B,4,9
PI417537A,4,9
PI417537B,4,9
PI417544A,4,9
PI417544B,4,9
PI417572A,4,9
PI417572B,4,9
PI423708A,4,9
PI423708B,4,9
PI423728A,4,9
PI423728B,4,9
PI423730A,4,9
PI423730B,4,9
PI423736A,4,9
PI423736B,4.8,9
PI423747A,4,9
PI423747B,4,9
PI423748A,4,9
PI423748B,4,9
PI423748C,4,9
PI423752A,4,9
PI423752B,4,9
PI423753A,4,9
PI423753B,4,9
PI423756A,4,9
PI423756B,4,9
PI423769A,4,9
PI423769B,4,9
PI423781A,4,9
PI423781B,4,9
PI423796A,4,9
PI423796B,4,9
PI423798A,4,9
PI423798B,4,9
PI423799A,4,9
PI423799B,4,9
PI423799C,4,9
PI423808A,4,9
PI423808B,3,9
PI423814A,4,9
PI423814B,4,9
PI423826A,4,9
PI423826B,4,9
PI423826C,4,9
PI423827A,4,9
PI423827B,4,9
PI423830A,4,9
PI423830B,4,9
PI423833A,4,9
PI423833B,4,9
PI423837A,4,9
PI423837B,4,9
PI423845A,4,9
PI423845B,4,9
PI423863A,4,9
PI423863B,4,9
PI423882A,4,9
PI423882B,4,9
PI423890A,4,9
PI423890B,4,9
PI423890C,4,9
PI423914A,4,9
PI423914B,3,9
PI423930A,4,9
PI423930B,5,9
PI423948A,4,9
PI423948B,4,9
PI423987A,4,9
PI423987B,4,9
PI424137A,4.6,9
PI424141A,4.4,9
PI424141B,4.6,9
PI424154A,4,9
PI424154B,4,9
PI424155A,4,9
PI424155B,4,9
PI424156A,4,9
PI424156B,4.9,9
PI424156C,5,9
PI424156D,4.5,9
PI424157A,4.9,9
PI424157B,4.8,9
PI424159A,4,9
PI424159B,3,9
PI424159C,3,9
PI424164A,3,9
PI424164B,4.7,9
PI424168A,3,9
PI424168B,4,9
PI424168C,4,9
PI424169A,4,9
PI424169B,4,9
PI424171A,4,9
PI424171B,4,9
PI424172A,4,9
PI424172B,5,9
PI424172C,5,9
PI424178A,4.7,9
PI424178B,4.6,9
PI424178C,5,9
PI424179A,4,9
PI424179B,4,9
PI424182A,5,9
PI424182B,3.6,9
PI424182C,4.5,9
PI424188A,4,9
PI424188B,4,9
PI424192A,4,9
PI424192B,4,9
PI424195A,4,9
PI424195B,4,9
PI424214A,4,9
PI424214B,4,9
PI424214C,4,9
PI424217A,4,9
PI424217B,4,9
PI424219A,4,9
PI424219B,4,9
PI424220A,4,9
PI424220B,4,9
PI424221A,4,9
PI424221B,4,9
PI424222A,4,9
PI424222B,3,9
PI424222C,3,9
PI424227A,4,9
PI424227B,4,9
PI424229A,4,9
PI424229B,4,9
PI424232A,4,9
PI424232B,3,9
PI424234A,4,9
PI424234B,4,9
PI424234C,4,9
PI424237A,4,9
PI424237B,3,9
PI424247A,4,9
PI424247B,4,9
PI424249A,4,9
PI424249B,4,9
PI424249C,4,9
PI424249D,4,9
PI424249E,4,9
PI424250A,4,9
PI424250B,4,9
PI424251A,4,9
PI424251B,4,9
PI424255A,3,9
PI424255B,4,9
PI424255C,3,9
PI424257A,3,9
PI424257B,4,9
PI424269A,3,9
PI424269B,4,9
PI424269C,4,9
PI424270A,4,9
PI424270B,4,9
PI424270C,4,9
PI424272A,4,9
PI424272B,4,9
PI424273A,4,9
PI424273B,4,9
PI424274A,4,9
PI424274B,4,9
PI424277A,4,9
PI424277B,4,9
PI424278A,4,9
PI424278B,3,9
PI424281A,4,9
PI424281B,4,9
PI424284A,3,9
PI424284B,4,9
PI424285A,3,9
PI424285B,3,9
PI424285C,3,9
PI424285D,3,9
PI424294A,4,9
PI424294B,4,9
PI424294C,4,9
PI424296A,3,9
PI424296B,4,9
PI424296C,4,9
PI424299A,4,9
PI424299B,4,9
PI424299C,3,9
PI424300A,4,9
PI424300B,4,9
PI424309A,4,9
PI424309B,4,9
PI424324A,3,9
PI424324B,3,9
PI424335A,4,9
PI424335B,4,9
PI424340A,3,9
PI424340B,3,9
PI424342A,4,9
PI424342B,4,9
PI424347A,4,9
PI424347B,4,9
PI424348A,4,9
PI424348C,4,9
PI424349A,4,9
PI424349B,4,9
PI424349C,4,9
PI424357A,4,9
PI424357B,4,9
PI424364A,4,9
PI424364B,4,9
PI424368A,4,9
PI424368B,4,9
PI424370A,4,9
PI424370B,4,9
PI424386A,4,9
PI424386B,4,9
PI424402A,4,9
PI424402B,4,9
PI424405A,4,9
PI424405B,4,9
PI424405C,4,9
PI424406A,4,9
PI424406B,4,9
PI424444A,4,9
PI424444B,4,9
PI424444C,4,9
PI424462A,4,9
PI424462B,4,9
PI424462C,3,9
PI424472A,4,9
PI424472B,4,9
PI424481A,4,9
PI424481B,4,9
PI424484A,4,9
PI424484B,4,9
PI424487A,4,9
PI424487B,4,9
PI424488A,4,9
PI424488B,4,9
PI424489A,4,9
PI424489B,4,9
PI424491A,4,9
PI424491B,4,9
PI424493A,4,9
PI424493B,4,9
PI424499A,4,9
PI424499B,4,9
PI424499C,4,9
PI424499D,4,9
PI424504A,3,9
PI424504B,4,9
PI424517A,4,9
PI424517B,4,9
PI424521A,4,9
PI424521B,4,9
PI424523A,4,9
PI424523B,3,9
PI424535A,4,9
PI424535B,3,9
PI424546A,4,9
PI424546B,4,9
PI424549A,4,9
PI424549B,4,9
PI424555A,4,9
PI424555B,4,9
PI424558A,3,9
PI424569A,4,9
PI424569B,4,9
PI424590A,4,9
PI424590B,4,9
PI424605A,3,9
PI424605B,3,9
PI424608A,4,9
PI424608B,3,9
PI424611A,4,9
PI424611B,4,9
PI427088A,3,9
PI427088B,4,9
PI427088C,3,9
PI427088D,4,9
PI427088E,3,9
PI427088F,4,9
PI427088G,4,9
PI427088H,4,9
PI427088I,4,9
PI427088J,3,9
PI427105A,4,9
PI427105B,4,9
PI427107A,4,9
PI427107B,4,9
PI427107C,4,9
PI430460A,4,9
PI430460B,3,9
PI430598A,3,9
PI430598B,3,9
PI430600B,4,9
PI430600C,5,9
PI437078A,4,9
PI437078B,4,9
PI437079A,4,9
PI437079B,4,9
PI437081A,4,9
PI437081B,4,9
PI437088A,3,9
PI437088B,3,9
PI437105A,4,9
PI437105B,4,9
PI437105C,3,9
PI437105D,4,9
PI437109A,4,9
PI437109B,3,9
PI437109C,3,9
PI437110A,3,9
PI437110B,3,9
PI437112A,3,9
PI437112B,3,9
PI437118A,4,9
PI437118B,4,9
PI437121A,4,9
PI437121B,4,9
PI437126A,3,9
PI437126B,4.5,9
PI437126C,4.7,9
PI437127A,3,9
PI437127B,3,9
PI437129A,4,9
PI437129B,3,9
PI437132A,4,9
PI437132B,4,9
PI437135A,3,9
PI437135B,4,9
PI437145A,3,9
PI437145B,3,9
PI437153A,4,9
PI437153B,3,9
PI437156A,4,9
PI437156B,4,9
PI437156C,3,9
PI437165A,4,9
PI437165B,3,9
PI437166A,4,9
PI437166B,4,9
PI437167A,3,9
PI437167B,3,9
PI437167C,4,9
PI437168A,4,9
PI437168B,4,9
PI437168C,4,9
PI437169A,4,9
PI437169B,4,9
PI437174A,4,9
PI437174B,4,9
PI437189A,3,9
PI437189B,4,9
PI437200A,3,9
PI437200B,3,9
PI437205A,3,9
PI437205B,4,9
PI437211A,3,9
PI437211B,3,9
PI437223A,4,9
PI437223B,3,9
PI437246A,3,9
PI437246B,3,9
PI437246C,3,9
PI437251A,4,9
PI437251B,3,9
PI437260A,4,9
PI437260B,4,9
PI437261A,3,9
PI437261B,3,9
PI437261C,4,9
PI437261D,3,9
PI437265A,4,9
PI437265B,3,9
PI437265C,4,9
PI437265D,4,9
PI437270A,4,9
PI437270B,4,9
PI437273A,3,9
PI437273B,4,9
PI437292A,3,9
PI437292B,3,9
PI437294A,3,9
PI437294B,4,9
PI437306A,4,9
PI437306B,3,9
PI437311A,4,9
PI437311B,3,9
PI437330A,3,9
PI437330B,3,9
PI437336A,4,9
PI437336B,4,9
PI437339A,4,9
PI437339B,4,9
PI437339C,4,9
PI437340A,4,9
PI437340B,4,9
PI437340C,3,9
PI437344A,3,9
PI437344B,4,9
PI437344C,3,9
PI437344D,4,9
PI437363A,3,9
PI437363B,4,9
PI437375A,3,9
PI437375B,3,9
PI437376A,3,9
PI437376B,3,9
PI437378A,3,9
PI437378B,3,9
PI437378C,3,9
PI437381A,4,9
PI437381B,4,9
PI437381C,4,9
PI437381D,4,9
PI437385A,3,9
PI437385B,4,9
PI437389A,3,9
PI437389B,3,9
PI437389C,3,9
PI437395A,3,9
PI437395B,4,9
PI437408A,3,9
PI437408B,3,9
PI437408C,4,9
PI437419A,3,9
PI437419B,4,9
PI437420A,4,9
PI437420B,3,9
PI437420C,4,9
PI437427A,4,9
PI437427B,4,9
PI437427C,3,9
PI437428A,3,9
PI437428B,3,9
PI437429A,3,9
PI437429B,3,9
PI437432A,3,9
PI437432B,3,9
PI437434A,3,9
PI437434B,4,9
PI437436A,4,9
PI437436B,4,9
PI437437A,4,9
PI437437B,4,9
PI437452A,4,9
PI437452B,4,9
PI437458A,4,9
PI437458B,4,9
PI437462A,4,9
PI437462B,4,9
PI437462C,4,9
PI437462D,4,9
PI437463A,4,9
PI437463B,4,9
PI437469A,4,9
PI437469B,4,9
PI437474A,4,9
PI437474B,4,9
PI437477A,3,9
PI437477B,4,9
PI437500A,4,9
PI437500B,4,9
PI437500C,4,9
PI437501A,4,9
PI437501B,4,9
PI437508A,3,9
PI437508B,4,9
PI437514A,4,9
PI437514B,4,9
PI437515A,3,9
PI437515B,4,9
PI437520A,4,9
PI437520B,4,9
PI437526A,3,9
PI437526B,4,9
PI437533A,4,9
PI437533B,4,9
PI437550A,4,9
PI437550B,4,9
PI437550C,4,9
PI437573A,4,9
PI437573B,4,9
PI437586A,4,9
PI437586B,5,9
PI437586C,4.8,9
PI437593A,3,9
PI437593B,4,9
PI437594A,4,9
PI437594B,4,9
PI437597A,4,9
PI437597B,4,9
PI437597C,4,9
PI437598A,4,9
PI437598B,4,9
PI437605A,4,9
PI437605B,4,9
PI437605C,4,9
PI437609A,4,9
PI437609B,4,9
PI437610A,4,9
PI437610B,4,9
PI437611A,4,9
PI437611B,4,9
PI437614A,4,9
PI437614B,4,9
PI437615A,4,9
PI437615B,3,9
PI437615C,4,9
PI437621A,4,9
PI437621B,4,9
PI437622A,4,9
PI437622B,4,9
PI437630A,3.5,9
PI437630B,3,9
PI437630C,4,9
PI437630D,4,9
PI437632A,4,9
PI437632B,4,9
PI437633A,4,9
PI437633B,4,9
PI437633C,4,9
PI437633D,4,9
PI437635A,4,9
PI437635B,4,9
PI437635C,4,9
PI437635D,4,9
PI437635E,3,9
PI437636A,3,9
PI437636B,3,9
PI437640A,3,9
PI437640B,4,9
PI437641A,4,9
PI437641B,3,9
PI437643A,3,9
PI437643B,3,9
PI437645A,4,9
PI437645B,4,9
PI437646A,4,9
PI437646B,4,9
PI437648A,4,9
PI437648B,4,9
PI437649A,4,9
PI437649B,4,9
PI437650A,4,9
PI437650B,4,9
PI437651A,4,9
PI437651B,4,9
PI437661A,4,9
PI437661B,4,9
PI437676A,4,9
PI437676B,4,9
PI437678A,4,9
PI437678B,4,9
PI437680A,4,9
PI437680B,4,9
PI437682A,4,9
PI437682B,4,9
PI437685A,3,9
PI437685B,3,9
PI437685C,3,9
PI437685D,4,9
PI437695A,4,9
PI437695B,4,9
PI437695C,4,9
PI437711A,4,9
PI437711B,4,9
PI437716A,4,9
PI437716B,4,9
PI437721A,4,9
PI437721B,4,9
PI437721C,4,9
PI437738A,4,9
